geneA	geneB	score	db	level
CD274	CD28	0.997	string	3
EP400	RUVBL1	0.999	string	3
EP400	ACTL6A	0.999	string	3
EP400	BRD8	0.999	string	3
EP400	YEATS4	0.999	string	3
EP400	TRRAP	0.999	string	3
LAMA1	LAMA5	0.951	string	3
LAMA1	CD44	0.947	string	3
LAMA1	LAMC1	0.944	string	3
LAMA1	DAG1	0.933	string	3
RPL13A	RPS24	0.999	string	3
RPL13A	RPL11	0.999	string	3
RPL13A	RPL7	0.999	string	3
RPL13A	RPS21	0.999	string	3
RPL13A	RPL9	0.999	string	3
LARS1	RARS1	0.999	string	3
LARS1	EPRS1	0.999	string	3
LARS1	KARS1	0.999	string	3
ITGB1	VCAM1	0.999	string	3
ITGB1	ITGA2	0.999	string	3
ITGB1	ITGAV	0.999	string	3
ITGB1	ITGA4	0.999	string	3
ITGB1	ITGA3	0.999	string	3
ST8SIA1	B4GALNT1	0.985	string	3
ST8SIA1	ST3GAL5	0.982	string	3
ST8SIA1	ST3GAL6	0.952	string	3
ST8SIA1	ST3GAL2	0.934	string	3
ST8SIA1	ST3GAL1	0.934	string	3
GCNT3	C1GALT1	0.971	string	3
GCNT3	B3GNT6	0.968	string	3
GCNT3	ST3GAL1	0.957	string	3
GCNT3	C1GALT1C1	0.956	string	3
GCNT3	ST3GAL2	0.936	string	3
UBE2E2	PRKN	0.978	string	3
UBE2E2	RLIM	0.976	string	3
UBE2E2	UBA1	0.972	string	3
UBE2E2	UBA7	0.955	string	3
UBE2E2	UBE2E1	0.938	string	3
ITGB2	ITGAD	0.999	string	3
ITGB2	ITGAL	0.999	string	3
ITGB2	ICAM3	0.999	string	3
ITGB2	ICAM2	0.999	string	3
ITGB2	ITGAX	0.999	string	3
CBS	MTR	0.994	string	3
CBS	SHMT1	0.987	string	3
CBS	BHMT	0.985	string	3
CRHR1	UCN	0.999	string	3
CRHR1	CRH	0.999	string	3
CRHR1	UCN3	0.998	string	3
CRHR1	GNAS	0.997	string	3
TMPRSS2	ACE2	0.999	string	3
TMPRSS2	AR	0.974	string	3
TMPRSS2	TMPRSS4	0.951	string	3
TMPRSS2	ETV1	0.942	string	3
TMPRSS2	ADAM17	0.936	string	3
RBBP8	BRCA1	0.999	string	3
RBBP8	BARD1	0.999	string	3
RBBP8	NBN	0.999	string	3
RBBP8	CTBP1	0.998	string	3
HPSE	HGS	0.992	string	3
HPSE	SDC1	0.957	string	3
HPSE	IDS	0.903	string	3
TBC1D10A	RAB35	0.992	string	3
TBC1D10A	SLC9A3R1	0.955	string	3
TBC1D10A	SYTL1	0.924	string	3
TBC1D10A	RAB27A	0.9	string	3
MIEF1	DNM1L	0.998	string	3
MIEF1	DENR	0.99	string	3
MIEF1	MFF	0.966	string	3
MIEF1	FIS1	0.964	string	3
CD8A	HLA-A	0.999	string	3
CD8A	LCK	0.999	string	3
CD8A	HLA-E	0.999	string	3
CD8A	CD8B	0.999	string	3
CD8A	CD4	0.999	string	3
CXCR4	CXCL12	0.999	string	3
CXCR4	CCL21	0.999	string	3
CXCR4	CD4	0.999	string	3
CXCR4	CXCL1	0.998	string	3
ITGA6	ITGB1	0.999	string	3
ITGA6	ITGB4	0.999	string	3
ITGA6	LAMA5	0.995	string	3
ITGA6	LAMC1	0.979	string	3
ST6GAL2	B4GALT1	0.95	string	3
ST6GAL2	ST6GAL1	0.913	string	3
RPL23A	RPS17	0.999	string	3
RPL23A	RPL30	0.999	string	3
RPL23A	MRPL36	0.999	string	3
RPL23A	RPS7	0.999	string	3
RPL23A	RPS4X	0.999	string	3
INO80C	ACTR5	0.999	string	3
INO80C	RUVBL2	0.999	string	3
INO80C	INO80B	0.997	string	3
BCAP31	FIS1	0.996	string	3
BCAP31	PACS2	0.99	string	3
BCAP31	CASP8	0.989	string	3
BCAP31	CDIP1	0.943	string	3
BCAP31	CANX	0.938	string	3
NDUFS1	NDUFS4	0.999	string	3
NDUFS1	NDUFA7	0.999	string	3
NDUFS1	NDUFB7	0.999	string	3
NDUFS1	NDUFA11	0.999	string	3
NDUFS1	NDUFA1	0.999	string	3
HLA-DPA1	HLA-DPB1	0.999	string	3
HLA-DPA1	HLA-DRA	0.999	string	3
HLA-DPA1	HLA-DMA	0.999	string	3
HLA-DPA1	HLA-DMB	0.997	string	3
HLA-DPA1	CD74	0.993	string	3
CD44	RDX	0.999	string	3
CD44	ERBB2	0.999	string	3
CD44	CD74	0.999	string	3
CD44	FN1	0.999	string	3
CD44	SPP1	0.999	string	3
HLA-B	KIR3DL1	0.999	string	3
HLA-B	HLA-A	0.999	string	3
HLA-B	B2M	0.999	string	3
HLA-B	KIR3DL2	0.999	string	3
HLA-B	HLA-C	0.998	string	3
MTRR	MTR	0.999	string	3
MTRR	MTHFR	0.981	string	3
MTRR	MMADHC	0.978	string	3
MTRR	CBSL	0.972	string	3
MTRR	CBS	0.97	string	3
PTH1R	PTHLH	0.999	string	3
PTH1R	PTH	0.999	string	3
PTH1R	GNAS	0.997	string	3
PTH1R	LRP6	0.983	string	3
PTH1R	ARRB1	0.981	string	3
ARSG	ARSB	0.94	string	3
ARSG	ARSA	0.924	string	3
NDUFB3	NDUFA5	0.999	string	3
NDUFB3	MT-ND5	0.999	string	3
NDUFB3	NDUFA9	0.999	string	3
NDUFB3	NDUFB11	0.999	string	3
HLA-DPB1	HLA-DMA	0.994	string	3
HLA-DPB1	HLA-DRA	0.993	string	3
HLA-DPB1	HLA-DMB	0.988	string	3
HLA-DPB1	CD74	0.982	string	3
RAB3GAP1	RAB18	0.936	string	3
RAB3GAP1	DMXL2	0.913	string	3
KANSL2	WDR5	0.999	string	3
KANSL2	KANSL3	0.999	string	3
KANSL2	KANSL1	0.999	string	3
CD36	TLR4	0.998	string	3
CD36	TLR2	0.998	string	3
CD36	TLR6	0.997	string	3
CD36	THBS2	0.995	string	3
NDUFA5	NDUFV3	0.999	string	3
NDUFA5	UQCRH	0.999	string	3
NDUFA5	NDUFB10	0.999	string	3
NDUFA5	NDUFS5	0.999	string	3
NDUFA3	NDUFA13	0.999	string	3
NDUFA3	NDUFB5	0.999	string	3
NDUFA3	MT-ND3	0.999	string	3
NDUFA3	NDUFV2	0.999	string	3
NDUFA3	NDUFS1	0.999	string	3
TIMMDC1	NDUFAF3	0.999	string	3
TIMMDC1	NDUFAF1	0.999	string	3
TIMMDC1	NDUFA13	0.999	string	3
GCNT2	B3GNT2	0.988	string	3
GCNT2	FUT1	0.949	string	3
GCNT2	ST3GAL6	0.946	string	3
GCNT2	FUT3	0.94	string	3
B4GALT4	B3GNT5	0.956	string	3
B4GALT4	B3GALT5	0.954	string	3
B4GALT4	B3GNT2	0.954	string	3
B4GALT4	B3GALT1	0.949	string	3
CD200	CD200R1	0.999	string	3
CD200	SIRPA	0.983	string	3
CD200	CX3CR1	0.974	string	3
CD200	PTPRC	0.937	string	3
UIMC1	BARD1	0.999	string	3
UIMC1	BRCC3	0.999	string	3
UIMC1	BABAM2	0.999	string	3
UIMC1	BRCA1	0.999	string	3
UIMC1	BABAM1	0.999	string	3
DPYSL2	NUMB	0.992	string	3
DPYSL2	DPYSL5	0.99	string	3
DPYSL2	GSK3B	0.989	string	3
DPYSL2	CDK5	0.98	string	3
DPYSL2	DPYSL3	0.976	string	3
ST3GAL1	C1GALT1	0.973	string	3
ST3GAL1	GCNT1	0.971	string	3
ST3GAL1	GCNT4	0.957	string	3
GRIA1	GRIA2	0.999	string	3
GRIA1	GRIA3	0.999	string	3
GRIA1	DLG1	0.999	string	3
GRIA1	CACNG2	0.999	string	3
GRIA1	CAMK2A	0.999	string	3
RPS20	RPL30	0.999	string	3
RPS20	RPS17	0.999	string	3
RPS20	RPS28	0.999	string	3
RPS20	RPS5	0.999	string	3
RPS20	RPLP1	0.999	string	3
IGLL5	LOC102723407	0.999	string	3
IGLL5	IGHV3-15	0.997	string	3
IGLL5	CD79A	0.984	string	3
IGLL5	IGHD	0.973	string	3
IGLL5	IGHV3-43D	0.972	string	3
PLEKHA7	CAMSAP3	0.993	string	3
PLEKHA7	CTNND1	0.973	string	3
PLEKHA7	KIFC3	0.961	string	3
PLEKHA7	TSPAN33	0.911	string	3
PGAM5	KEAP1	0.998	string	3
PGAM5	BCL2L1	0.997	string	3
PGAM5	DNM1L	0.993	string	3
PGAM5	MLKL	0.991	string	3
PGAM5	FUNDC1	0.98	string	3
TUBA1A	TUBB2B	0.997	string	3
TSHR	TSHB	0.998	string	3
TSHR	GNAS	0.997	string	3
TSHR	TG	0.972	string	3
TSHR	TPO	0.971	string	3
TSHR	CGA	0.964	string	3
TUBGCP2	TUBGCP5	0.999	string	3
TUBGCP2	TUBGCP6	0.999	string	3
TUBGCP2	TUBGCP3	0.999	string	3
BLOC1S1	BORCS5	0.999	string	3
BLOC1S1	BLOC1S6	0.999	string	3
BLOC1S1	KXD1	0.999	string	3
BLOC1S1	BLOC1S2	0.999	string	3
TBC1D15	FIS1	0.999	string	3
TBC1D15	GABARAPL1	0.984	string	3
TBC1D15	GABARAPL2	0.983	string	3
TBC1D15	RAB7A	0.974	string	3
BDKRB2	KNG1	0.999	string	3
BDKRB2	AGT	0.989	string	3
BDKRB2	GNAQ	0.982	string	3
BDKRB2	AGTR1	0.975	string	3
NEDD1	MZT2B	0.999	string	3
NEDD1	HAUS6	0.993	string	3
NEDD1	TUBGCP5	0.988	string	3
NEDD1	TUBGCP4	0.988	string	3
NEDD1	TUBGCP6	0.988	string	3
IGKV2D-28	IGHV3-72	0.972	string	3
IGKV2D-28	IGHV3-16	0.967	string	3
IGKV2D-28	IGHV3-43D	0.961	string	3
IGKV2D-28	IGKV2D-29	0.906	string	3
IGKV2D-28	IL4R	0.9	string	3
MAN2A2	FUT8	0.974	string	3
MAN2A2	MGAT1	0.97	string	3
MAN2A2	MAN2A1	0.906	string	3
BLOC1S6	BLOC1S3	0.999	string	3
BLOC1S6	BLOC1S4	0.999	string	3
BLOC1S6	BLOC1S5	0.999	string	3
NDUFAB1	NDUFC1	0.999	string	3
NDUFAB1	NDUFV2	0.999	string	3
NDUFAB1	NDUFS1	0.999	string	3
NDUFAB1	NDUFB3	0.999	string	3
NDUFAB1	NDUFB5	0.999	string	3
RPL17	RPL13	0.999	string	3
RPL17	RPL36	0.999	string	3
RPL17	RPL6	0.999	string	3
RPL17	RPL7A	0.999	string	3
RPL17	RPL27A	0.999	string	3
APOC2	APOE	0.999	string	3
APOC2	APOC1	0.999	string	3
APOC2	LPL	0.998	string	3
APOC2	APOA1	0.997	string	3
KXD1	BORCS6	0.999	string	3
KXD1	BORCS5	0.999	string	3
KXD1	BLOC1S2	0.999	string	3
KXD1	BORCS8	0.998	string	3
VAV1	CDC42	0.999	string	3
VAV1	LCP2	0.999	string	3
VAV1	ZAP70	0.999	string	3
VAV1	GRB2	0.999	string	3
RUVBL2	ACTR5	0.999	string	3
RUVBL2	EP400	0.999	string	3
RUVBL2	SRCAP	0.999	string	3
RUVBL2	INO80B	0.999	string	3
RUVBL2	RUVBL1	0.999	string	3
UBE2E3	UBE2E1	0.96	string	3
UBE2E3	UBE2E2	0.936	string	3
UBE2E3	IPO11	0.934	string	3
UBE2E3	UBA1	0.926	string	3
UBE2E3	GCDH	0.906	string	3
APBB1	APP	0.999	string	3
APBB1	APLP1	0.986	string	3
APBB1	APLP2	0.984	string	3
APBB1	MAPK8	0.942	string	3
GRIN2B	GRIN2A	0.999	string	3
GRIN2B	GRIN1	0.999	string	3
GRIN2B	DLG4	0.999	string	3
GRIN2B	CAMK2A	0.999	string	3
GRIN2B	GRIN3A	0.999	string	3
LCK	PTPRC	0.999	string	3
LCK	CD4	0.999	string	3
IGKV1-33	LOC102723407	0.981	string	3
IGKV1-33	IGHV3-43D	0.965	string	3
IGKV1-33	IGHV3-16	0.952	string	3
IGKV1-33	IGKV1D-33	0.952	string	3
IGKV1-33	KLK5	0.912	string	3
DENND1B	RAB35	0.999	string	3
NCAM1	FGFR1	0.996	string	3
NCAM1	PRNP	0.995	string	3
NCAM1	FCGR3B	0.991	string	3
NCAM1	FCGR3A	0.991	string	3
NCAM1	L1CAM	0.982	string	3
TUBGCP5	TUBGCP6	0.999	string	3
MGAT4C	MGAT5	0.955	string	3
MGAT4C	MGAT5B	0.95	string	3
NDUFA6	UQCRFS1	0.999	string	3
NDUFA6	MT-ND2	0.999	string	3
NDUFA6	NDUFV1	0.999	string	3
NDUFA6	NDUFS3	0.999	string	3
IGKV1D-33	LOC102723407	0.976	string	3
IGKV1D-33	IGHV3-43D	0.965	string	3
IGKV1D-33	IGHV3-16	0.952	string	3
IGKV1D-33	ST14	0.912	string	3
IGKV2D-29	IGHV3-43D	0.972	string	3
IGKV2D-29	IGHV3-16	0.971	string	3
IGKV2D-29	IGHV3-72	0.963	string	3
IGKV2D-29	MS4A1	0.922	string	3
IGKV2D-29	CD28	0.909	string	3
CPSF1	SYMPK	0.999	string	3
CPSF1	CSTF3	0.999	string	3
CPSF1	CPSF2	0.999	string	3
LOC102723996	CTLA4	0.999	string	3
LOC102723996	CD28	0.999	string	3
LOC102723996	TNFRSF4	0.992	string	3
LOC102723996	CD40LG	0.989	string	3
CRHR1-2	CRH	0.999	string	3
CRHR1-2	UCN	0.999	string	3
CRHR1-2	CRHBP	0.978	string	3
CRHR1-2	UCN3	0.977	string	3
CRHR1-2	GNAS	0.973	string	3
PTPN11	EGFR	0.999	string	3
PTPN11	SIRPA	0.999	string	3
PTPN11	IRS1	0.999	string	3
PTPN11	GAB1	0.999	string	3
PTPN11	PDGFRB	0.999	string	3
ATP6AP2	ATP6V0D1	0.999	string	3
ATP6AP2	ATP6V0B	0.999	string	3
ATP6AP2	ATP6AP1	0.999	string	3
ATP6AP2	REN	0.999	string	3
ATP6AP2	ATP6V1C1	0.998	string	3
RAD51	RAD52	0.999	string	3
RAD51	TP53	0.999	string	3
RAD51	BARD1	0.999	string	3
MANBA	MAN2B1	0.976	string	3
MANBA	SGSH	0.901	string	3
CTNNB1	TCF7	0.999	string	3
CTNNB1	POU5F1	0.999	string	3
CTNNB1	HNF4A	0.999	string	3
CTNNB1	TCF7L2	0.999	string	3
CTNNB1	TCF4	0.999	string	3
LRPAP1	LRP1	0.997	string	3
LRPAP1	RALGDS	0.996	string	3
LRPAP1	LRP2	0.994	string	3
LRPAP1	RAPGEF4	0.95	string	3
LRPAP1	SORL1	0.911	string	3
NDUFV1	SDHA	0.999	string	3
NDUFV1	NDUFS6	0.999	string	3
NDUFV1	NDUFB11	0.999	string	3
NDUFV1	NDUFB8	0.999	string	3
MTHFD1	GART	0.999	string	3
MTHFD1	ATIC	0.998	string	3
MTHFD1	MTR	0.997	string	3
MTHFD1	SHMT2	0.996	string	3
NOTCH1	DLL1	0.999	string	3
NOTCH1	JAG2	0.999	string	3
NOTCH1	MAML1	0.999	string	3
NOTCH1	DLL4	0.999	string	3
NOTCH1	MAML2	0.999	string	3
CHRNG	CHRNA1	0.926	string	3
CHRNG	RAPSN	0.9	string	3
CBLB	ZAP70	0.996	string	3
CBLB	EGFR	0.995	string	3
CBLB	SH3KBP1	0.989	string	3
CBLB	UBC	0.98	string	3
CBLB	PIK3R1	0.974	string	3
DVL2	AXIN1	0.999	string	4
DVL2	VANGL1	0.994	string	4
DVL2	VANGL2	0.994	string	4
DVL2	LRP6	0.993	string	4
DVL2	DACT1	0.992	string	4
XYLT2	B4GALT7	0.979	string	4
XYLT2	XYLT1	0.953	string	4
XYLT2	SLC6A20	0.92	string	4
XYLT2	GRB2	0.918	string	4
CDH17	CTNND1	0.999	string	4
CDH17	CTNNB1	0.999	string	4
CDH17	PECAM1	0.995	string	4
CDH17	NECTIN1	0.992	string	4
CDH17	CTNND2	0.991	string	4
GABARAPL2	ATG12	0.999	string	4
GABARAPL2	SQSTM1	0.999	string	4
GABARAPL2	NBR1	0.999	string	4
GABARAPL2	ATG7	0.999	string	4
GABARAPL2	ATG5	0.999	string	4
PSMC4	PSMB2	0.999	string	4
PSMC4	PSMD1	0.999	string	4
PSMC4	PSMD14	0.999	string	4
PSMC4	PSMC1	0.999	string	4
PSMC4	PSMC6	0.999	string	4
ICAM3	CD209	0.999	string	4
ICAM3	ITGB2	0.999	string	4
ICAM3	ITGAL	0.999	string	4
ICAM3	CLEC4M	0.992	string	4
ICAM3	ICAM2	0.965	string	4
NDUFB4	MT-ND4	0.999	string	4
NDUFB4	NDUFB5	0.999	string	4
NDUFB4	NDUFA13	0.999	string	4
NDUFB4	NDUFC2	0.999	string	4
NDUFB4	NDUFB3	0.999	string	4
ITGB4	PLEC	0.999	string	4
ITGB4	ITGA6	0.999	string	4
ITGB4	COL17A1	0.996	string	4
ITGB4	DST	0.991	string	4
ITGB4	LAMB3	0.982	string	4
TPSD1	TPSAB1	0.977	string	4
TPSD1	TPSB2	0.931	string	4
NDUFB7	NDUFA7	0.999	string	4
NDUFB7	NDUFS4	0.999	string	4
NDUFB7	NDUFA1	0.999	string	4
NDUFB7	NDUFA11	0.999	string	4
NDUFB7	NDUFA3	0.999	string	4
NID2	HSPG2	0.999	string	4
NID2	LAMC1	0.984	string	4
NID2	LAMB1	0.928	string	4
NID2	NID1	0.916	string	4
GLA	GLB1	0.984	string	4
GLA	GALC	0.976	string	4
GLA	ARSA	0.974	string	4
GLA	MGAM	0.973	string	4
GLA	SI	0.972	string	4
MMP2	TIMP2	0.999	string	4
MMP2	MMP14	0.997	string	4
MMP2	TIMP1	0.997	string	4
MMP2	TIMP3	0.996	string	4
MMP2	THBS1	0.985	string	4
PSMD7	ADRM1	0.999	string	4
PSMD7	PSMA1	0.999	string	4
PSMD7	UCHL5	0.999	string	4
PSMD7	PSMB7	0.999	string	4
PSMD7	PSMD6	0.999	string	4
TG	TPO	0.985	string	4
TG	MB	0.972	string	4
TG	TSHR	0.972	string	4
TG	SLC5A5	0.97	string	4
TG	LRP2	0.966	string	4
APLP1	APBB1	0.986	string	4
APLP1	APBB2	0.933	string	4
APLP1	CNTN5	0.929	string	4
GSK3A	AXIN1	0.999	string	4
GSK3A	APC	0.997	string	4
GSK3A	CTNNB1	0.996	string	4
GSK3A	AKT1	0.993	string	4
GSK3A	CSNK1A1	0.991	string	4
FKTN	FKRP	0.998	string	4
FKTN	POMGNT1	0.99	string	4
FKTN	POMT1	0.986	string	4
FKTN	POMT2	0.986	string	4
FKTN	POMK	0.984	string	4
TNFSF8	TNFRSF8	0.999	string	4
TNFSF8	TNFRSF4	0.932	string	4
TNFSF8	CD27	0.927	string	4
VTN	SERPINE1	0.999	string	4
VTN	ITGB3	0.999	string	4
VTN	PLAUR	0.999	string	4
VTN	ITGAV	0.999	string	4
VTN	ITGA2B	0.999	string	4
GNB3	GNGT1	0.999	string	4
GNB3	GNG13	0.999	string	4
GNB3	GNG4	0.999	string	4
GNB3	GNGT2	0.999	string	4
GNB3	GNG2	0.999	string	4
ASF1A	UBN1	0.999	string	4
ASF1A	HIRA	0.999	string	4
ASF1A	H3-3B	0.999	string	4
ASF1A	H3C12	0.999	string	4
ASF1A	CABIN1	0.998	string	4
LAMA4	LAMB3	0.993	string	4
LAMA4	LAMC2	0.993	string	4
LAMA4	LAMB1	0.992	string	4
LAMA4	LAMC1	0.98	string	4
LAMA4	MCAM	0.961	string	4
RARS1	MARS1	0.999	string	4
RARS1	LARS1	0.999	string	4
RARS1	QARS1	0.999	string	4
RARS1	KARS1	0.999	string	4
RARS1	EPRS1	0.999	string	4
CRBN	CUL4B	0.999	string	4
CRBN	DDB1	0.999	string	4
CRBN	RBX1	0.999	string	4
CRBN	IKZF1	0.999	string	4
CRBN	CUL4A	0.999	string	4
GNB4	GNG4	0.999	string	4
GNB4	GNG13	0.999	string	4
GNB4	GNGT1	0.999	string	4
GNB4	GNG11	0.999	string	4
GNB4	GNG5	0.999	string	4
ATIC	ADSL	0.999	string	4
ATIC	GART	0.999	string	4
ATIC	MTHFD1	0.998	string	4
ATIC	SHMT1	0.998	string	4
ATIC	ADSS2	0.997	string	4
DUSP1	MAPK14	0.998	string	4
DUSP1	MAPK1	0.996	string	4
DUSP1	MAPK3	0.996	string	4
DUSP1	MAPK8	0.992	string	4
DUSP1	MAPK11	0.973	string	4
LRP1	APOE	0.999	string	4
LRP1	A2M	0.998	string	4
LRP1	CALR	0.998	string	4
LRP1	LRPAP1	0.997	string	4
LRP1	HSP90B1	0.996	string	4
TREM1	TYROBP	0.999	string	4
TREM1	TREM2	0.987	string	4
TREM1	TREML1	0.972	string	4
TREM1	HMGB1	0.959	string	4
TREM1	TREML2	0.954	string	4
GOT2	MDH2	0.999	string	4
GOT2	KYAT3	0.986	string	4
GOT2	TAT	0.984	string	4
GOT2	GOT1	0.982	string	4
GOT2	SDHA	0.981	string	4
HCST	KLRK1	0.999	string	4
HCST	GRB2	0.995	string	4
HCST	TYROBP	0.995	string	4
HCST	MICB	0.964	string	4
HCST	VAV1	0.955	string	4
DLGAP5	HMMR	0.999	string	4
DLGAP5	CEP55	0.999	string	4
DLGAP5	KIF11	0.997	string	4
DLGAP5	ASPM	0.994	string	4
DLGAP5	BUB1	0.986	string	4
CANX	PDIA3	0.999	string	4
CANX	CALR	0.999	string	4
CANX	HSPA5	0.998	string	4
CANX	TAPBP	0.996	string	4
CANX	HSP90B1	0.99	string	4
YEATS4	KAT5	0.999	string	4
YEATS4	DMAP1	0.999	string	4
YEATS4	MORF4L1	0.999	string	4
YEATS4	RUVBL1	0.999	string	4
YEATS4	MEAF6	0.999	string	4
GNG13	GNB1	0.999	string	4
GNG13	GNAT3	0.982	string	4
GNG13	GNAL	0.98	string	4
TUBA4A	TUBB2A	0.995	string	4
TUBA4A	TUBB	0.994	string	4
TUBA4A	TUBB3	0.993	string	4
TUBA4A	TUBB4B	0.991	string	4
TUBA4A	TUBB4A	0.983	string	4
GNGT1	GNB1	0.999	string	4
GNGT1	GNB2	0.998	string	4
GNGT1	GNAI1	0.984	string	4
DLL4	NOTCH1	0.999	string	4
DLL4	NOTCH2	0.999	string	4
DLL4	NOTCH4	0.998	string	4
DLL4	NOTCH3	0.998	string	4
DLL4	DLL1	0.942	string	4
MICB	KLRK1	0.999	string	4
MICB	ULBP1	0.973	string	4
MICB	ULBP2	0.971	string	4
MICB	NCR1	0.955	string	4
KRT1	KRT10	0.999	string	4
KRT1	KRT2	0.956	string	4
KRT1	FLG2	0.955	string	4
KRT1	LOR	0.953	string	4
KRT1	FLG	0.953	string	4
NDUFA10	NDUFB3	0.999	string	4
NDUFA10	NDUFS1	0.999	string	4
NDUFA10	NDUFAB1	0.999	string	4
NDUFA10	NDUFV2	0.999	string	4
NDUFA10	MT-ND3	0.999	string	4
LGALS3	LGALS3BP	0.999	string	4
LGALS3	MUC1	0.995	string	4
LGALS3	CLEC7A	0.994	string	4
LGALS3	TRIM16	0.993	string	4
LGALS3	FCGR2B	0.992	string	4
H3-3B	H4C7	0.999	string	4
H3-3B	WDR5	0.999	string	4
H3-3B	ATRX	0.999	string	4
H3-3B	DAXX	0.999	string	4
H3-3B	H2AC20	0.999	string	4
BRD8	EP400	0.999	string	4
BRD8	DMAP1	0.999	string	4
BRD8	MEAF6	0.998	string	4
BRD8	YEATS4	0.998	string	4
BRD8	TRRAP	0.998	string	4
TSHB	CGA	0.999	string	4
TSHB	TSHR	0.998	string	4
TSHB	FSHR	0.976	string	4
TSHB	LHCGR	0.954	string	4
TSHB	GNAS	0.947	string	4
CBLIF	CUBN	0.999	string	4
CBLIF	AMN	0.947	string	4
GNS	NAGLU	0.959	string	4
GNS	GLB1	0.957	string	4
GNS	GUSB	0.953	string	4
GNS	HEXB	0.941	string	4
GNS	HEXA	0.936	string	4
DYNC1LI2	DYNC1H1	0.999	string	4
DYNC1LI2	DYNC1I2	0.999	string	4
DYNC1LI2	DYNC1I1	0.995	string	4
DYNC1LI2	DYNC1LI1	0.995	string	4
DYNC1LI2	DYNLRB1	0.993	string	4
BRIP1	BRCA1	0.999	string	4
BRIP1	MLH1	0.999	string	4
BRIP1	BARD1	0.999	string	4
BRIP1	TOPBP1	0.999	string	4
BRIP1	BRCA2	0.998	string	4
DERL1	SEL1L	0.999	string	4
DERL1	VCP	0.999	string	4
DERL1	SYVN1	0.999	string	4
DERL1	AMFR	0.999	string	4
DERL1	UFD1	0.995	string	4
CCL21	CXCL12	0.999	string	4
CCL21	ACKR4	0.999	string	4
CCL21	CXCR4	0.999	string	4
CCL21	CCR7	0.999	string	4
CCL21	CCL5	0.999	string	4
POU5F1	CTNNB1	0.999	string	4
POU5F1	SOX2	0.999	string	4
POU5F1	NANOG	0.999	string	4
POU5F1	SALL4	0.998	string	4
POU5F1	KLF4	0.994	string	4
TLR2	TLR6	0.999	string	4
TLR2	TLR1	0.999	string	4
TLR2	TIRAP	0.999	string	4
TLR2	MYD88	0.999	string	4
TLR2	TLR4	0.999	string	4
KIF23	RACGAP1	0.999	string	4
KIF23	ECT2	0.999	string	4
KIF23	KIF11	0.994	string	4
KIF23	PRC1	0.992	string	4
KIF23	ANLN	0.989	string	4
ITGAV	ITGB3	0.999	string	4
ITGAV	ITGB6	0.999	string	4
ITGAV	ITGB1	0.999	string	4
ITGAV	FN1	0.999	string	4
GALC	ARSA	0.985	string	4
GALC	ASAH1	0.983	string	4
GALC	GBA	0.978	string	4
GALC	SMPD1	0.971	string	4
LRP6	WNT3A	0.999	string	4
LRP6	WNT1	0.999	string	4
LRP6	DKK1	0.999	string	4
LRP6	FZD4	0.999	string	4
LRP6	DKK4	0.999	string	4
VWF	F8	0.999	string	4
VWF	GP1BA	0.999	string	4
VWF	SELP	0.999	string	4
VWF	ITGA2B	0.999	string	4
VWF	ITGB3	0.998	string	4
TRAF5	BIRC2	0.999	string	4
TRAF5	TRAF6	0.999	string	4
TRAF5	TRADD	0.999	string	4
TRAF5	RIPK1	0.999	string	4
TRAF5	TNFRSF1A	0.999	string	4
POMT2	POMGNT1	0.998	string	4
POMT2	POMT1	0.997	string	4
POMT2	DAG1	0.992	string	4
POMT2	FKRP	0.987	string	4
USP14	PSMD1	0.999	string	4
USP14	PSMD14	0.999	string	4
USP14	PSMC1	0.999	string	4
USP14	PSMC6	0.999	string	4
USP14	PSMD7	0.999	string	4
PDGFRB	PDGFA	0.999	string	4
PDGFRB	PTPN11	0.999	string	4
PDGFRB	PDGFB	0.999	string	4
PDGFRB	PIK3R1	0.999	string	4
PDGFRB	PDGFD	0.999	string	4
GNB5	RGS11	0.999	string	4
GNB5	GNG7	0.999	string	4
GNB5	GNG2	0.999	string	4
GNB5	RGS9BP	0.999	string	4
GNB5	RGS6	0.999	string	4
FAF2	NPLOC4	0.999	string	4
FAF2	UFD1	0.999	string	4
FAF2	UBXN1	0.999	string	4
FAF2	VCP	0.999	string	4
FAF2	UBAC2	0.999	string	4
KMT2C	DPY30	0.999	string	4
KMT2C	RBBP5	0.999	string	4
KMT2C	ASH2L	0.999	string	4
KMT2C	WDR5	0.999	string	4
KMT2C	PAXIP1	0.999	string	4
TMED2	TMED10	0.999	string	4
TMED2	TMED9	0.996	string	4
TMED2	TMED4	0.983	string	4
TMED2	TMED7	0.969	string	4
TMED2	TMED3	0.966	string	4
SRCAP	RUVBL2	0.999	string	4
SRCAP	ACTR6	0.999	string	4
SRCAP	RUVBL1	0.999	string	4
SRCAP	H2AZ1	0.998	string	4
SRCAP	VPS72	0.997	string	4
SETD1A	WDR5	0.999	string	4
SETD1A	HCFC1	0.999	string	4
SETD1A	RBBP5	0.999	string	4
SETD1A	ASH2L	0.999	string	4
SETD1A	DPY30	0.999	string	4
SLC9A3R1	CFTR	0.999	string	4
SLC9A3R1	MSN	0.999	string	4
SLC9A3R1	EZR	0.999	string	4
SLC9A3R1	RDX	0.999	string	4
SLC9A3R1	ADRB2	0.997	string	4
GAB1	GRB2	0.999	string	4
GAB1	EGFR	0.999	string	4
